weight,weight_name,global_step,update,episode,episode_length,scalarized_return,return_obj_0,return_obj_1
"[0.5, 0.5]",w_0p50_0p50,111000,55,110,1000,-526.039206442103,103.70527407404734,-1155.7836869582534
"[0.5, 0.5]",w_0p50_0p50,112000,55,111,1000,-494.0880014125869,123.09001833709772,-1111.2660211622715
"[0.5, 0.5]",w_0p50_0p50,113000,56,112,1000,-517.4951283271585,77.96063356638479,-1112.9508902207017
"[0.5, 0.5]",w_0p50_0p50,114000,56,113,1000,-527.8646426246105,44.321812151265476,-1100.0510974004865
"[0.5, 0.5]",w_0p50_0p50,115000,57,114,1000,-469.17762275465066,122.7735966880573,-1061.1288421973586
"[0.5, 0.5]",w_0p50_0p50,116000,57,115,1000,-479.24033812725975,105.49154513489339,-1063.9722213894129
"[0.5, 0.5]",w_0p50_0p50,117000,58,116,1000,-465.70511209884717,99.61686685468885,-1031.0270910523832
"[0.5, 0.5]",w_0p50_0p50,118000,58,117,1000,-508.51534742586955,71.75033215238363,-1088.7810270041227
"[0.5, 0.5]",w_0p50_0p50,119000,59,118,1000,-489.6936109782546,56.845442948979326,-1036.2326649054885
"[0.5, 0.5]",w_0p50_0p50,120000,59,119,1000,-443.6624089347024,115.62711387540912,-1002.9519317448139
"[0.5, 0.5]",w_0p50_0p50,121000,60,120,1000,-415.7919377647074,120.26517495518283,-951.8490504845977
"[0.5, 0.5]",w_0p50_0p50,122000,60,121,1000,-423.3181809412199,100.78150264790747,-947.4178645303473
"[0.5, 0.5]",w_0p50_0p50,123000,61,122,1000,-395.6893100478337,159.33990837621968,-950.7185284718871
"[0.5, 0.5]",w_0p50_0p50,124000,61,123,1000,-401.32284830033313,133.98440941632725,-936.6301060169935
"[0.5, 0.5]",w_0p50_0p50,125000,62,124,1000,-378.32073100573325,157.38386615438503,-914.0253281658515
"[0.5, 0.5]",w_0p50_0p50,126000,62,125,1000,-377.99425280091236,134.174263186811,-890.1627687886357
"[0.5, 0.5]",w_0p50_0p50,127000,63,126,1000,-375.4592088399222,142.58747026813217,-893.5058879479766
"[0.5, 0.5]",w_0p50_0p50,128000,63,127,1000,-390.24438996079334,104.8227525832699,-885.3115325048566
"[0.5, 0.5]",w_0p50_0p50,129000,63,128,1000,-362.28316488902783,147.69493885629345,-872.2612686343491
"[0.5, 0.5]",w_0p50_0p50,130000,64,129,1000,-364.8802131944831,118.0496221241483,-847.8100485131145
"[0.5, 0.5]",w_0p50_0p50,131000,64,130,1000,-368.96480555707967,131.08898163090635,-869.0185927450657
"[0.5, 0.5]",w_0p50_0p50,132000,65,131,1000,-351.08667909915675,145.16889095300576,-847.3422491513193
"[0.5, 0.5]",w_0p50_0p50,133000,65,132,1000,-361.1495201409343,125.1534665713989,-847.4525068532676
"[0.5, 0.5]",w_0p50_0p50,134000,66,133,1000,-371.93441694026114,95.61575654556509,-839.4845904260874
"[0.5, 0.5]",w_0p50_0p50,135000,66,134,1000,-336.063913791535,173.6124356517539,-845.7402632348239
"[0.5, 0.5]",w_0p50_0p50,136000,67,135,1000,-331.24661526895034,152.0372511135247,-814.5304816514254
"[0.5, 0.5]",w_0p50_0p50,137000,67,136,1000,-343.34763567883056,123.68880829238333,-810.3840796500444
"[0.5, 0.5]",w_0p50_0p50,138000,68,137,1000,-323.9162439088177,127.69386002443207,-775.5263478420675
"[0.5, 0.5]",w_0p50_0p50,139000,68,138,1000,-330.23102391223074,121.80773034523008,-782.2697781696916
"[0.5, 0.5]",w_0p50_0p50,140000,69,139,1000,-462.6308701665839,-5.37133094179444,-919.8904093913734
"[0.5, 0.5]",w_0p50_0p50,141000,69,140,1000,-315.3352018129626,108.71878351260239,-739.3891871385276
"[0.5, 0.5]",w_0p50_0p50,142000,70,141,1000,-297.1787475366291,163.38869902861188,-757.7461941018701
"[0.5, 0.5]",w_0p50_0p50,143000,70,142,1000,-301.7534650932066,108.53786095883697,-712.0447911452502
"[0.5, 0.5]",w_0p50_0p50,144000,71,143,1000,-292.36678124032915,125.01641740649939,-709.7499798871577
"[0.5, 0.5]",w_0p50_0p50,145000,71,144,1000,-294.489352854318,129.81095561315306,-718.789661321789
"[0.5, 0.5]",w_0p50_0p50,146000,72,145,1000,-267.9947789600301,175.0933212041491,-711.0828791242093
"[0.5, 0.5]",w_0p50_0p50,147000,72,146,1000,-267.457659102889,131.5248853752273,-666.4402035810053
"[0.5, 0.5]",w_0p50_0p50,148000,73,147,1000,-343.2981155641228,93.23383336964253,-779.8300644978881
"[0.5, 0.5]",w_0p50_0p50,149000,73,148,1000,-280.03594985906966,118.76922127371654,-678.8411209918559
"[0.5, 0.5]",w_0p50_0p50,150000,74,149,1000,-276.6683760138112,116.53187730128411,-669.8686293289065
"[0.5, 0.5]",w_0p50_0p50,151000,74,150,1000,-249.4960525603965,142.30825496278703,-641.30036008358
"[0.5, 0.5]",w_0p50_0p50,152000,75,151,1000,-251.53034406621737,167.7395358588401,-670.8002239912748
"[0.5, 0.5]",w_0p50_0p50,153000,75,152,1000,-260.3448929287224,132.55081819673796,-653.2406040541828
"[0.5, 0.5]",w_0p50_0p50,154000,76,153,1000,-236.9490256156423,156.4091374472482,-630.3071886785328
"[0.5, 0.5]",w_0p50_0p50,155000,76,154,1000,-246.766017332071,135.38392376275078,-628.9159584268928
"[0.5, 0.5]",w_0p50_0p50,156000,77,155,1000,-241.01754124052422,143.7593537427565,-625.794436223805
"[0.5, 0.5]",w_0p50_0p50,157000,77,156,1000,-226.58949015763028,134.19429487533125,-587.3732751905918
"[0.5, 0.5]",w_0p50_0p50,158000,78,157,1000,-243.9711940277639,132.3321534808183,-620.2745415363461
"[0.5, 0.5]",w_0p50_0p50,159000,78,158,1000,-227.8106886831083,128.18408004697994,-583.8054574131966
"[0.5, 0.5]",w_0p50_0p50,160000,79,159,1000,-231.80494338815333,131.5382807891583,-595.148167565465
"[0.5, 0.5]",w_0p50_0p50,161000,79,160,1000,-210.69886517930718,165.82851738415775,-587.2262477427721
"[0.5, 0.5]",w_0p50_0p50,162000,80,161,1000,-198.77398665113287,151.54086336020555,-549.0888366624713
"[0.5, 0.5]",w_0p50_0p50,163000,80,162,1000,-202.01628737982537,175.66666656188318,-579.6992413215339
"[0.5, 0.5]",w_0p50_0p50,164000,81,163,1000,-188.5715025809186,170.0558448030497,-547.1988499648869
"[0.5, 0.5]",w_0p50_0p50,165000,81,164,1000,-182.35974774886927,165.47903187004704,-530.1985273677856
"[0.5, 0.5]",w_0p50_0p50,166000,82,165,1000,-189.82945040389131,152.60055936576464,-532.2594601735473
"[0.5, 0.5]",w_0p50_0p50,167000,82,166,1000,-201.32995224230035,140.0460244445494,-542.7059289291501
"[0.5, 0.5]",w_0p50_0p50,168000,83,167,1000,-184.7281351981219,165.49669079529122,-534.952961191535
"[0.5, 0.5]",w_0p50_0p50,169000,83,168,1000,-174.43959371219898,170.9042251364226,-519.7834125608206
"[0.5, 0.5]",w_0p50_0p50,170000,84,169,1000,-174.0196816362004,180.68317162254243,-528.7225348949432
"[0.5, 0.5]",w_0p50_0p50,171000,84,170,1000,-171.67177432018798,176.01416207500733,-519.3577107153833
"[0.5, 0.5]",w_0p50_0p50,172000,84,171,1000,-162.98514527617954,178.53844778286293,-504.508738335222
"[0.5, 0.5]",w_0p50_0p50,173000,85,172,1000,-174.69648907348164,153.75393865414662,-503.1469168011099
"[0.5, 0.5]",w_0p50_0p50,174000,85,173,1000,-179.65087251735054,138.66685093199567,-497.96859596669674
"[0.5, 0.5]",w_0p50_0p50,175000,86,174,1000,-162.63681179392734,167.75676274643047,-493.03038633428514
"[0.5, 0.5]",w_0p50_0p50,176000,86,175,1000,-171.43854608983384,142.33936958684353,-485.2164617665112
"[0.5, 0.5]",w_0p50_0p50,177000,87,176,1000,-159.34905571708805,178.6535813783412,-497.3516928125173
"[0.5, 0.5]",w_0p50_0p50,178000,87,177,1000,-159.66480144287198,150.2168402935058,-469.54644317924976
"[0.5, 0.5]",w_0p50_0p50,179000,88,178,1000,-148.46187490288867,167.25406290090177,-464.1778127066791
"[0.5, 0.5]",w_0p50_0p50,180000,88,179,1000,-143.54784941289108,181.23327697836794,-468.3289758041501
"[0.5, 0.5]",w_0p50_0p50,181000,89,180,1000,-128.77197599718784,173.86286812591425,-431.4068201202899
"[0.5, 0.5]",w_0p50_0p50,182000,89,181,1000,-139.25063617670094,192.51284847868374,-471.0141208320856
"[0.5, 0.5]",w_0p50_0p50,183000,90,182,1000,-130.16604012512835,190.08523157273885,-450.41731182299554
"[0.5, 0.5]",w_0p50_0p50,184000,90,183,1000,-123.28037060372299,198.98270359367598,-445.54344480112195
"[0.5, 0.5]",w_0p50_0p50,185000,91,184,1000,-122.80917397151643,201.78839430192602,-447.4067422449589
"[0.5, 0.5]",w_0p50_0p50,186000,91,185,1000,-136.304718234358,174.48980340032722,-447.09923986904323
"[0.5, 0.5]",w_0p50_0p50,187000,92,186,1000,-122.61700702332018,174.54229275762918,-419.77630680426955
"[0.5, 0.5]",w_0p50_0p50,188000,92,187,1000,-110.31363483463065,212.51799945085077,-433.14526912011206
"[0.5, 0.5]",w_0p50_0p50,189000,93,188,1000,-117.11497338583104,174.74831634384827,-408.97826311551034
"[0.5, 0.5]",w_0p50_0p50,190000,93,189,1000,-111.6708962359262,187.1036414092814,-410.4454338811338
"[0.5, 0.5]",w_0p50_0p50,191000,94,190,1000,-81.75451537604386,247.93638122992706,-411.4454119820148
"[0.5, 0.5]",w_0p50_0p50,192000,94,191,1000,-105.26671422604704,210.94689367793035,-421.48032213002443
"[0.5, 0.5]",w_0p50_0p50,193000,95,192,1000,-102.08206329568566,213.24606479929207,-417.4101913906634
"[0.5, 0.5]",w_0p50_0p50,194000,95,193,1000,-86.19688112838776,234.89475051517366,-407.2885127719492
"[0.5, 0.5]",w_0p50_0p50,195000,96,194,1000,-100.1686950463627,214.8481121980003,-415.1855022907257
"[0.5, 0.5]",w_0p50_0p50,196000,96,195,1000,-90.04364047552372,215.83663530314516,-395.9239162541926
"[0.5, 0.5]",w_0p50_0p50,197000,97,196,1000,-99.47875520124217,204.46147038968047,-403.4189807921648
"[0.5, 0.5]",w_0p50_0p50,198000,97,197,1000,-98.41933211719152,213.78790776547976,-410.6265719998628
"[0.5, 0.5]",w_0p50_0p50,199000,98,198,1000,-95.43281851889333,216.48904615093488,-407.35468318872154
"[0.5, 0.5]",w_0p50_0p50,200000,98,199,1000,-95.14060805768531,200.27842800630606,-390.5596441216767
"[0.5, 0.5]",w_0p50_0p50,201000,99,200,1000,-84.32355364890827,211.95022889759275,-380.5973361954093
"[0.5, 0.5]",w_0p50_0p50,202000,99,201,1000,-90.97492731122475,214.1081374428759,-396.0579920653254
"[0.5, 0.5]",w_0p50_0p50,203000,100,202,1000,-85.58854584846426,218.2701901423975,-389.447281839326
"[0.5, 0.5]",w_0p50_0p50,204000,100,203,1000,-85.37285375095598,211.07959523119644,-381.8253027331084
"[0.5, 0.5]",w_0p50_0p50,205000,101,204,1000,-81.6303738414208,224.89699566217314,-388.15774334501475
"[0.5, 0.5]",w_0p50_0p50,206000,101,205,1000,-83.92948702993453,243.96787538396893,-411.826849443838
"[0.5, 0.5]",w_0p50_0p50,207000,102,206,1000,-119.52793891791953,169.40538396371994,-408.461261799559
"[0.5, 0.5]",w_0p50_0p50,208000,102,207,1000,-91.3690593825886,181.7859447177034,-364.5240634828806
"[0.5, 0.5]",w_0p50_0p50,209000,103,208,1000,-88.08259616035502,195.30779857444577,-371.4729908951558
"[0.5, 0.5]",w_0p50_0p50,210000,103,209,1000,-88.69706912283436,209.51075810025213,-386.90489634592086
"[0.5, 0.5]",w_0p50_0p50,211000,104,210,1000,-91.71628523161962,190.8911247791657,-374.32369524240494
"[0.5, 0.5]",w_0p50_0p50,212000,104,211,1000,-68.86629184782214,228.9573259972094,-366.6899096928537
"[0.5, 0.5]",w_0p50_0p50,213000,105,212,1000,-65.09488607471576,248.3228878044756,-378.51265995390713
"[0.5, 0.5]",w_0p50_0p50,214000,105,213,1000,-74.58207229460095,219.14740506689122,-368.3115496560931
"[0.5, 0.5]",w_0p50_0p50,215000,105,214,1000,-34.91205119257211,310.86318384465994,-380.68728622980416
"[0.5, 0.5]",w_0p50_0p50,216000,106,215,1000,-65.86620844417484,238.9991470280802,-370.7315639164299
"[0.5, 0.5]",w_0p50_0p50,217000,106,216,1000,-50.034208515746286,288.5603413244826,-388.62875835597515
"[0.5, 0.5]",w_0p50_0p50,218000,107,217,1000,-56.07839742186479,254.906811457593,-367.0636063013226
"[0.5, 0.5]",w_0p50_0p50,219000,107,218,1000,-60.87766997299332,230.59933458981686,-352.3546745358035
"[0.5, 0.5]",w_0p50_0p50,220000,108,219,1000,-48.548668369788174,276.8202216138179,-373.91755835339427
"[0.5, 0.5]",w_0p50_0p50,221000,108,220,1000,-56.75862664008673,252.83071848328836,-366.3479717634618
"[0.5, 0.5]",w_0p50_0p50,222000,109,221,1000,-35.522757410188206,300.79900614521466,-371.8445209655911
"[0.5, 0.5]",w_0p50_0p50,223000,109,222,1000,-49.77745058721848,231.59965517727687,-331.15455635171384
"[0.5, 0.5]",w_0p50_0p50,224000,110,223,1000,-150.32852886454202,166.83316140202805,-467.4902191311121
"[0.5, 0.5]",w_0p50_0p50,225000,110,224,1000,-49.51190258716815,239.78240184643073,-338.80620702076703
"[0.5, 0.5]",w_0p50_0p50,226000,111,225,1000,-47.7278068895248,258.0882131399994,-353.543826919049
"[0.5, 0.5]",w_0p50_0p50,227000,111,226,1000,-48.301403499383014,266.94433384540025,-363.5471408441663
"[0.5, 0.5]",w_0p50_0p50,228000,112,227,1000,-32.48844566596381,280.24234507177607,-345.2192364037037
"[0.5, 0.5]",w_0p50_0p50,229000,112,228,1000,-45.198539818811696,253.777914217324,-344.1749938549474
"[0.5, 0.5]",w_0p50_0p50,230000,113,229,1000,-47.27600553681259,242.18068235641113,-336.7326934300363
"[0.5, 0.5]",w_0p50_0p50,231000,113,230,1000,-46.81005170935532,256.1566609033616,-349.77676432207227
"[0.5, 0.5]",w_0p50_0p50,232000,114,231,1000,-45.3450248829904,259.6526423409814,-350.3426921069622
"[0.5, 0.5]",w_0p50_0p50,233000,114,232,1000,-31.15266277786577,283.5821620457573,-345.88748760148883
"[0.5, 0.5]",w_0p50_0p50,234000,115,233,1000,-34.17975381130236,268.1425799425342,-336.50208756513894
"[0.5, 0.5]",w_0p50_0p50,235000,115,234,1000,-31.908346665324643,288.4168248041533,-352.2335181348026
"[0.5, 0.5]",w_0p50_0p50,236000,116,235,1000,-23.399948359656264,302.9606628451438,-349.76055956445634
"[0.5, 0.5]",w_0p50_0p50,237000,116,236,1000,-32.112260182721,288.869134095763,-353.093654461205
"[0.5, 0.5]",w_0p50_0p50,238000,117,237,1000,-41.217463188644615,241.7405385359598,-324.175464913249
"[0.5, 0.5]",w_0p50_0p50,239000,117,238,1000,-11.985239280375026,312.3980518188582,-336.3685303796083
"[0.5, 0.5]",w_0p50_0p50,240000,118,239,1000,-45.357574958121404,247.93015513615683,-338.64530505239964
"[0.5, 0.5]",w_0p50_0p50,241000,118,240,1000,-24.631153077411,281.20269291929435,-330.46499907411635
"[0.5, 0.5]",w_0p50_0p50,242000,119,241,1000,-27.042389201698825,280.9376133340411,-335.02239173743874
"[0.5, 0.5]",w_0p50_0p50,243000,119,242,1000,-14.312830145529006,308.73667833430227,-337.3623386253603
"[0.5, 0.5]",w_0p50_0p50,244000,120,243,1000,-13.305861511031253,301.7823307556173,-328.3940537776798
"[0.5, 0.5]",w_0p50_0p50,245000,120,244,1000,-23.094023786812613,283.1404824343481,-329.3285300079733
"[0.5, 0.5]",w_0p50_0p50,246000,121,245,1000,-24.10894205936347,281.5156506196945,-329.73353473842144
"[0.5, 0.5]",w_0p50_0p50,247000,121,246,1000,-16.257583605707623,292.0701231304556,-324.58529034187086
"[0.5, 0.5]",w_0p50_0p50,248000,122,247,1000,-15.453407527165837,303.21117133137886,-334.11798638571054
"[0.5, 0.5]",w_0p50_0p50,249000,122,248,1000,-13.58338186860783,313.8327181652421,-340.9994819024578
"[0.5, 0.5]",w_0p50_0p50,250000,123,249,1000,-22.08854869773495,295.2529602586874,-339.4300576541573
"[0.5, 0.5]",w_0p50_0p50,251000,123,250,1000,-8.908582533942536,317.6676003052853,-335.4847653731704
"[0.5, 0.5]",w_0p50_0p50,252000,124,251,1000,-195.83093603278394,52.060376852808986,-443.72224891837686
"[0.5, 0.5]",w_0p50_0p50,253000,124,252,1000,-15.147362687101122,296.77844151773024,-327.0731668919325
"[0.5, 0.5]",w_0p50_0p50,254000,125,253,1000,-4.222356395039242,322.54719878698234,-330.9919115770608
"[0.5, 0.5]",w_0p50_0p50,255000,125,254,1000,-19.453098791767843,293.3572101627942,-332.2634077463299
"[0.5, 0.5]",w_0p50_0p50,256000,125,255,1000,-7.439475422273972,320.3520022453449,-335.23095308989286
"[0.5, 0.5]",w_0p50_0p50,257000,126,256,1000,-11.769138654111885,294.66018693265505,-318.1984642408788
"[0.5, 0.5]",w_0p50_0p50,258000,126,257,1000,9.390804540849786,338.2129301783061,-319.43132109660655
"[0.5, 0.5]",w_0p50_0p50,259000,127,258,1000,-11.41075249761343,308.62486530281603,-331.4463702980429
"[0.5, 0.5]",w_0p50_0p50,260000,127,259,1000,-5.3269703524856595,316.8068608014437,-327.460801506415
"[0.5, 0.5]",w_0p50_0p50,261000,128,260,1000,-3.5337497898144647,321.5724713013042,-328.6399708809331
"[0.5, 0.5]",w_0p50_0p50,262000,128,261,1000,7.404341191824642,341.4403707381862,-326.6316883545369
"[0.5, 0.5]",w_0p50_0p50,263000,129,262,1000,11.857611312530935,347.38667882047594,-323.67145619541407
"[0.5, 0.5]",w_0p50_0p50,264000,129,263,1000,5.211396018159576,344.8843255417887,-334.46153350546956
"[0.5, 0.5]",w_0p50_0p50,265000,130,264,1000,17.88448385859374,369.041042848723,-333.27207513153553
"[0.5, 0.5]",w_0p50_0p50,266000,130,265,1000,5.854286907211645,332.14398166903993,-320.43540785461664
"[0.5, 0.5]",w_0p50_0p50,267000,131,266,1000,2.329692883635289,323.7395825232088,-319.08019675593823
"[0.5, 0.5]",w_0p50_0p50,268000,131,267,1000,-17.165579098189482,271.7395992280799,-306.07075742445886
"[0.5, 0.5]",w_0p50_0p50,269000,132,268,1000,18.006354662938975,347.68693152139895,-311.674222195521
"[0.5, 0.5]",w_0p50_0p50,270000,132,269,1000,21.15388194238767,359.80879565980285,-317.5010317750275
"[0.5, 0.5]",w_0p50_0p50,271000,133,270,1000,27.268248193649924,375.5620398479223,-321.02554346062243
"[0.5, 0.5]",w_0p50_0p50,272000,133,271,1000,-10.674402326345444,292.61065531894565,-313.95945997163653
"[0.5, 0.5]",w_0p50_0p50,273000,134,272,1000,35.80739598305081,375.99386125901947,-304.37906929291785
"[0.5, 0.5]",w_0p50_0p50,274000,134,273,1000,27.099460634344723,361.332248896244,-307.13332762755454
"[0.5, 0.5]",w_0p50_0p50,275000,135,274,1000,4.195873759112146,314.4209378508531,-306.0291903326288
"[0.5, 0.5]",w_0p50_0p50,276000,135,275,1000,63.36369028475019,442.2503470738302,-315.5229665043298
"[0.5, 0.5]",w_0p50_0p50,277000,136,276,1000,59.10273407566274,429.31749484136526,-311.1120266900398
"[0.5, 0.5]",w_0p50_0p50,278000,136,277,1000,25.219987911899807,373.9538503867225,-323.51387456292287
"[0.5, 0.5]",w_0p50_0p50,279000,137,278,1000,66.94781795237213,462.97988334298134,-329.08424743823707
"[0.5, 0.5]",w_0p50_0p50,280000,137,279,1000,42.05148878484033,385.5539558730088,-301.45097830332816
"[0.5, 0.5]",w_0p50_0p50,281000,138,280,1000,58.21881384536391,421.45265987783205,-305.0150321871042
"[0.5, 0.5]",w_0p50_0p50,282000,138,281,1000,56.07514539529802,416.4523602385307,-304.3020694479346
"[0.5, 0.5]",w_0p50_0p50,283000,139,282,1000,38.42832437204197,369.6755872638896,-292.81893851980567
"[0.5, 0.5]",w_0p50_0p50,284000,139,283,1000,16.01530742342584,322.8880128818564,-290.85739803500473
"[0.5, 0.5]",w_0p50_0p50,285000,140,284,1000,90.4883907478652,488.87178251880687,-307.8950010230765
"[0.5, 0.5]",w_0p50_0p50,286000,140,285,1000,39.412969522876665,378.32061088224873,-299.4946718364954
"[0.5, 0.5]",w_0p50_0p50,287000,141,286,1000,27.733165426907362,350.9930145345279,-295.5266836807132
"[0.5, 0.5]",w_0p50_0p50,288000,141,287,1000,42.06596615863964,392.9446101291105,-308.81267781183124
"[0.5, 0.5]",w_0p50_0p50,289000,142,288,1000,47.73705669824267,398.19200348772574,-302.7178900912404
"[0.5, 0.5]",w_0p50_0p50,290000,142,289,1000,96.59265309816692,504.1195844805334,-310.93427828419954
"[0.5, 0.5]",w_0p50_0p50,291000,143,290,1000,39.591520996109466,384.8874642090814,-305.70442221686244
"[0.5, 0.5]",w_0p50_0p50,292000,143,291,1000,18.58069049997721,323.3418985635508,-286.18051756359637
"[0.5, 0.5]",w_0p50_0p50,293000,144,292,1000,59.82775707872133,442.6434026016577,-322.98788844421506
"[0.5, 0.5]",w_0p50_0p50,294000,144,293,1000,69.17183228003705,462.0670664325153,-323.7234018724412
"[0.5, 0.5]",w_0p50_0p50,295000,145,294,1000,57.65447512490209,422.4132713105064,-307.1043210607022
"[0.5, 0.5]",w_0p50_0p50,296000,145,295,1000,33.63123848228133,365.90408725541783,-298.64161029085517
"[0.5, 0.5]",w_0p50_0p50,297000,146,296,1000,48.22296394594014,391.65752356965095,-295.2115956777707
"[0.5, 0.5]",w_0p50_0p50,298000,146,297,1000,84.62764244675054,498.67896389978705,-329.42367900628597
"[0.5, 0.5]",w_0p50_0p50,299000,146,298,1000,45.77815294335596,396.9488150100224,-305.39250912331045
"[0.75, 0.25]",w_0p75_0p25,1000,1,0,1000,-750.3137759026577,23.034542925597634,-3070.3587323874235
"[0.75, 0.25]",w_0p75_0p25,2000,1,1,1000,-748.2203565745731,43.0871399960015,-3122.142846286297
"[0.75, 0.25]",w_0p75_0p25,3000,2,2,1000,-774.5522605786573,-6.631297251893557,-3078.3151505589485
"[0.75, 0.25]",w_0p75_0p25,4000,2,3,1000,-849.1416868164088,-86.05571312294342,-3138.399607896805
"[0.75, 0.25]",w_0p75_0p25,5000,3,4,1000,-713.1272106940642,50.97091511552935,-3005.4215881228447
"[0.75, 0.25]",w_0p75_0p25,6000,3,5,1000,-795.132161145928,-33.25987010932295,-3080.749034255743
"[0.75, 0.25]",w_0p75_0p25,7000,4,6,1000,-849.3747762513667,-94.8937813139637,-3112.8177610635757
"[0.75, 0.25]",w_0p75_0p25,8000,4,7,1000,-744.3893487312016,17.001622934127226,-3028.562263727188
"[0.75, 0.25]",w_0p75_0p25,9000,5,8,1000,-788.5707713107113,-17.956346507184207,-3100.4140457212925
"[0.75, 0.25]",w_0p75_0p25,10000,5,9,1000,-772.4204242905871,-4.105991786505911,-3077.3637218028307
"[0.75, 0.25]",w_0p75_0p25,11000,6,10,1000,-781.2790889716707,-31.93854317255318,-3029.3007263690233
"[0.75, 0.25]",w_0p75_0p25,12000,6,11,1000,-794.2691585248867,-53.307806429089396,-3017.1532148122787
"[0.75, 0.25]",w_0p75_0p25,13000,7,12,1000,-645.1033481701015,128.48054606135702,-2965.855030864477
"[0.75, 0.25]",w_0p75_0p25,14000,7,13,1000,-1043.8400712588918,-388.6053947878536,-3009.5441006720066
"[0.75, 0.25]",w_0p75_0p25,15000,8,14,1000,-808.2753593092784,-72.36253209784627,-3016.013840943575
"[0.75, 0.25]",w_0p75_0p25,16000,8,15,1000,-758.476083914873,-16.584009422775125,-2984.1523073911667
"[0.75, 0.25]",w_0p75_0p25,17000,9,16,1000,-857.3037988551368,-129.03006735548843,-3042.124993354082
"[0.75, 0.25]",w_0p75_0p25,18000,9,17,1000,-749.4430069133139,-14.855319811833624,-2953.2060682177544
"[0.75, 0.25]",w_0p75_0p25,19000,10,18,1000,-700.426628489513,54.102063769474626,-2964.0127052664757
"[0.75, 0.25]",w_0p75_0p25,20000,10,19,1000,-700.2872273786779,42.275173068686854,-2927.9744287207723
"[0.75, 0.25]",w_0p75_0p25,21000,11,20,1000,-682.3921998423903,70.19559197855415,-2940.1555753052235
"[0.75, 0.25]",w_0p75_0p25,22000,11,21,1000,-758.8471240997023,-46.814922342658974,-2894.9437293708324
"[0.75, 0.25]",w_0p75_0p25,23000,12,22,1000,-587.4449984974926,178.97816608054563,-2886.7144922316074
"[0.75, 0.25]",w_0p75_0p25,24000,12,23,1000,-684.5011623330065,46.1590835780371,-2876.4819000661373
"[0.75, 0.25]",w_0p75_0p25,25000,13,24,1000,-863.7433569159475,-174.9764660333749,-2930.0440295636654
"[0.75, 0.25]",w_0p75_0p25,26000,13,25,1000,-732.5295141089314,-29.31470350071504,-2842.1739459335804
"[0.75, 0.25]",w_0p75_0p25,27000,14,26,1000,-678.436038381129,40.688573421677575,-2835.809873789549
"[0.75, 0.25]",w_0p75_0p25,28000,14,27,1000,-703.8701554114814,2.7381664232816547,-2823.6951209157705
"[0.75, 0.25]",w_0p75_0p25,29000,15,28,1000,-732.0105488202071,-30.228513734353328,-2837.3566540777683
"[0.75, 0.25]",w_0p75_0p25,30000,15,29,1000,-649.0636980862764,82.14757724187803,-2842.6975240707397
"[0.75, 0.25]",w_0p75_0p25,31000,16,30,1000,-738.9452811259835,-50.54648241947871,-2804.1416772454977
"[0.75, 0.25]",w_0p75_0p25,32000,16,31,1000,-657.1668678681199,42.65558074777073,-2756.6342137157917
"[0.75, 0.25]",w_0p75_0p25,33000,17,32,1000,-709.9475610529771,-16.31135442527011,-2790.856180936098
"[0.75, 0.25]",w_0p75_0p25,34000,17,33,1000,-672.7916079282295,43.23113407101482,-2820.8598339259624
"[0.75, 0.25]",w_0p75_0p25,35000,18,34,1000,-664.077728080505,39.12089005741291,-2773.673582494259
"[0.75, 0.25]",w_0p75_0p25,36000,18,35,1000,-710.8668898320175,-20.603837258415297,-2781.656047552824
"[0.75, 0.25]",w_0p75_0p25,37000,19,36,1000,-646.2521389367612,67.36285427975236,-2787.097118586302
"[0.75, 0.25]",w_0p75_0p25,38000,19,37,1000,-736.0630485173751,-76.11076030886034,-2715.9199131429195
"[0.75, 0.25]",w_0p75_0p25,39000,20,38,1000,-660.7917823365715,26.505293704220094,-2722.6830104589462
"[0.75, 0.25]",w_0p75_0p25,40000,20,39,1000,-692.007663626835,-9.487010554294102,-2739.5696228444576
"[0.75, 0.25]",w_0p75_0p25,41000,21,40,1000,-630.5906799167678,63.883923447094276,-2714.014490008354
"[0.75, 0.25]",w_0p75_0p25,42000,21,41,1000,-716.6783408922201,-46.85020244482439,-2726.1627562344074
"[0.75, 0.25]",w_0p75_0p25,43000,21,42,1000,-662.1008018326247,-6.502840369474143,-2628.8946862220764
"[0.75, 0.25]",w_0p75_0p25,44000,22,43,1000,-769.6377742346376,-138.2293410822749,-2663.8630736917257
"[0.75, 0.25]",w_0p75_0p25,45000,22,44,1000,-651.3502031440439,15.13405588932801,-2650.8029802441597
"[0.75, 0.25]",w_0p75_0p25,46000,23,45,1000,-669.1144681989826,13.7791866849293,-2717.7954328507185
"[0.75, 0.25]",w_0p75_0p25,47000,23,46,1000,-595.8866960982559,85.37855084007606,-2639.682436913252
"[0.75, 0.25]",w_0p75_0p25,48000,24,47,1000,-671.0579683923954,-20.740422079196833,-2622.010607331991
"[0.75, 0.25]",w_0p75_0p25,49000,24,48,1000,-638.526771142193,23.499634272047842,-2624.6059873849154
"[0.75, 0.25]",w_0p75_0p25,50000,25,49,1000,-621.5872346308897,21.685248678317294,-2551.404684558511
"[0.75, 0.25]",w_0p75_0p25,51000,25,50,1000,-599.7471249182709,53.23549879528582,-2558.694996058941
