weight,weight_name,global_step,update,episode,episode_length,scalarized_return,return_obj_0,return_obj_1
"[1.0, 0.0]",w_1p00_0p00,78000,39,77,1000,129.95515395938128,129.95515395938128,-3116.035606354475
"[1.0, 0.0]",w_1p00_0p00,79000,39,78,1000,86.75400293734856,86.75400293734856,-3115.4800735116005
"[1.0, 0.0]",w_1p00_0p00,80000,40,79,1000,62.45117329970526,62.45117329970526,-3141.918132573366
"[1.0, 0.0]",w_1p00_0p00,81000,40,80,1000,128.096779924992,128.096779924992,-3083.840375036001
"[1.0, 0.0]",w_1p00_0p00,82000,41,81,1000,75.15257911477238,75.15257911477238,-3127.8756654560566
"[1.0, 0.0]",w_1p00_0p00,83000,41,82,1000,77.44314039486926,77.44314039486926,-3103.08642706275
"[1.0, 0.0]",w_1p00_0p00,84000,42,83,1000,94.41120555461384,94.41120555461384,-3116.3264904618263
"[1.0, 0.0]",w_1p00_0p00,85000,42,84,1000,161.505850602407,161.505850602407,-3142.4744419157505
"[1.0, 0.0]",w_1p00_0p00,86000,42,85,1000,166.14795184502145,166.14795184502145,-3117.1715004593134
"[1.0, 0.0]",w_1p00_0p00,87000,43,86,1000,222.14938821352553,222.14938821352553,-3075.8986825942993
"[1.0, 0.0]",w_1p00_0p00,88000,43,87,1000,17.06756218796363,17.06756218796363,-3183.5582360327244
"[1.0, 0.0]",w_1p00_0p00,89000,44,88,1000,112.43210117286071,112.43210117286071,-3070.0585854649544
"[1.0, 0.0]",w_1p00_0p00,90000,44,89,1000,169.1104095694609,169.1104095694609,-3095.7364398241043
"[1.0, 0.0]",w_1p00_0p00,91000,45,90,1000,184.4173929351873,184.4173929351873,-3103.9764374494553
"[1.0, 0.0]",w_1p00_0p00,92000,45,91,1000,45.30712545578717,45.30712545578717,-3090.827983856201
"[1.0, 0.0]",w_1p00_0p00,93000,46,92,1000,51.44081941858167,51.44081941858167,-3130.9566194415092
"[1.0, 0.0]",w_1p00_0p00,94000,46,93,1000,78.85945471833111,78.85945471833111,-3086.3896836042404
"[1.0, 0.0]",w_1p00_0p00,95000,47,94,1000,166.37629413497052,166.37629413497052,-3123.8026783764362
"[1.0, 0.0]",w_1p00_0p00,96000,47,95,1000,55.581166880438104,55.581166880438104,-3091.0642545223236
"[1.0, 0.0]",w_1p00_0p00,97000,48,96,1000,162.34048592358,162.34048592358,-3149.4259067475796
"[1.0, 0.0]",w_1p00_0p00,98000,48,97,1000,167.60522467049304,167.60522467049304,-3103.5770777761936
